Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longtitude,altitude,utm_easting,utm_northing,zone,letter
1695934650.8840978,18,152919,0,GPS1_Frame,42.33729483333333,-71.08616483333334,76.9,328140.5956890066,4689334.465232377,19,T
1695934658.8966103,19,152920,0,GPS1_Frame,42.337304833333334,-71.0861585,75.3,328141.14469633455,4689335.562855489,19,T
1695934666.9085362,20,152921,0,GPS1_Frame,42.33731066666666,-71.0861465,75.1,328142.1491951463,4689336.186349109,19,T
1695934674.9185188,21,152922,0,GPS1_Frame,42.33731533333333,-71.08612983333335,74.6,328143.53497405024,4689336.670861627,19,T
1695934682.9280899,22,152923,0,GPS1_Frame,42.33731983333334,-71.08611816666667,74.3,328144.5083789578,4689337.146972796,19,T
1695934690.9387834,23,152924,0,GPS1_Frame,42.33732333333334,-71.08611033333334,74.6,328145.16325444274,4689337.519789215,19,T
1695934698.9497774,24,152925,0,GPS1_Frame,42.33732150000001,-71.08609616666666,75.4,328146.3253661671,4689337.287579634,19,T
1695934706.9612296,25,152926,0,GPS1_Frame,42.33732233333333,-71.08607950000001,75.4,328147.700702125,4689337.346430578,19,T
1695934714.9730372,26,152927,0,GPS1_Frame,42.33732633333334,-71.08606616666665,75.9,328148.8100511589,4689337.763652731,19,T
1695934722.9843059,27,152928,0,GPS1_Frame,42.33733,-71.08605833333333,76.1,328149.4653803516,4689338.154976603,19,T
1695934730.9948564,28,152929,0,GPS1_Frame,42.33733666666667,-71.08604416666667,75.5,328150.65064657875,4689338.866627811,19,T
1695934739.0045993,29,152930,0,GPS1_Frame,42.33734266666667,-71.08602583333332,75.5,328152.1773628848,4689339.495830125,19,T
1695934747.0143292,30,152931,0,GPS1_Frame,42.33734733333334,-71.08601466666667,75.2,328153.11002880335,4689339.991460023,19,T
1695934755.0246694,31,152932,0,GPS1_Frame,42.33735733333333,-71.08601133333333,74.5,328153.4118820427,4689341.095147011,19,T
1695934763.035566,32,152933,0,GPS1_Frame,42.33736433333333,-71.08599933333333,73.8,328154.41955691914,4689341.848191762,19,T
1695934771.045447,33,152934,0,GPS1_Frame,42.33737133333334,-71.08598566666666,73.1,328155.56453805673,4689342.597868382,19,T
1695934779.0549178,34,152935,0,GPS1_Frame,42.33737666666666,-71.0859715,72.9,328156.7461709366,4689343.1614641035,19,T
1695934787.0656033,35,152936,0,GPS1_Frame,42.33738633333334,-71.08595883333334,72.5,328157.81603159994,4689344.209274993,19,T
1695934795.0763905,36,152937,0,GPS1_Frame,42.33739633333333,-71.08594466666666,71.4,328159.01037570543,4689345.291068771,19,T
1695934803.0856643,37,152938,0,GPS1_Frame,42.337402999999995,-71.08593166666667,71.5,328160.0995252433,4689346.005079266,19,T
1695934811.097525,38,152939,0,GPS1_Frame,42.33741066666666,-71.08591483333333,71.8,328161.50720315526,4689346.822385517,19,T
1695934819.1084917,39,152940,0,GPS1_Frame,42.337408833333335,-71.08589566666666,72.4,328163.081232896,4689346.580074225,19,T
1695934827.119443,40,152941,0,GPS1_Frame,42.33741383333333,-71.08588283333333,72.2,328164.15211140085,4689347.109351542,19,T
1695934835.131218,41,152942,0,GPS1_Frame,42.33742216666666,-71.085871,71.6,328165.1496853756,4689348.010791077,19,T
1695934843.1420033,42,152943,0,GPS1_Frame,42.33742983333333,-71.08586116666667,71.1,328165.980675594,4689348.84224419,19,T
1695934851.1511629,43,152944,0,GPS1_Frame,42.33743466666667,-71.08585,70.7,328166.91379322065,4689349.356382926,19,T
1695934859.1606665,44,152945,0,GPS1_Frame,42.337441000000005,-71.08583583333333,70.6,328168.0981477853,4689350.031022872,19,T
1695934867.1695952,45,152946,0,GPS1_Frame,42.337452500000005,-71.08582016666666,71.1,328169.4201506222,4689351.276350671,19,T
1695934875.1808872,46,152947,0,GPS1_Frame,42.337458500000004,-71.08580416666668,71.4,328170.75463360886,4689351.910272125,19,T
1695934883.192052,47,152948,0,GPS1_Frame,42.33746299999999,-71.085787,71.9,328172.181145143,4689352.3752727145,19,T
1695934891.203592,48,152949,0,GPS1_Frame,42.3374635,-71.08576516666668,72.2,328173.9812192113,4689352.386673967,19,T
1695934899.2152553,49,152950,0,GPS1_Frame,42.33747116666667,-71.085751,71.4,328175.16920412355,4689353.209371555,19,T
1695934907.2264419,50,152951,0,GPS1_Frame,42.33747766666667,-71.08573750000001,71.0,328176.2990886415,4689353.903867062,19,T
1695934915.2374303,51,152952,0,GPS1_Frame,42.337486166666665,-71.08572550000001,70.4,328177.3108446293,4689354.823478537,19,T
1695934923.2493005,52,152953,0,GPS1_Frame,42.337499333333334,-71.085711,70.0,328178.5412699514,4689356.256236097,19,T
1695934931.2605634,53,152954,0,GPS1_Frame,42.33750433333333,-71.08569866666667,69.5,328179.57095389045,4689356.786526047,19,T
1695934939.268438,54,152955,0,GPS1_Frame,42.33750716666667,-71.08568100000001,69.5,328181.0341163038,4689357.065447452,19,T
1695934947.2796035,55,152956,0,GPS1_Frame,42.33750816666667,-71.08566966666667,69.2,328181.9705219022,4689357.15358897,19,T
1695934955.2907076,56,152957,0,GPS1_Frame,42.33751233333334,-71.08565733333333,68.6,328182.9979357904,4689357.591344113,19,T
1695934963.3018105,57,152958,0,GPS1_Frame,42.33751416666667,-71.0856435,68.0,328184.14257014927,4689357.76696961,19,T
1695934971.309878,58,152959,0,GPS1_Frame,42.33751316666667,-71.08563266666667,67.4,328185.03233668127,4689357.634037126,19,T
1695934979.3204193,59,153000,0,GPS1_Frame,42.33752233333333,-71.08561783333333,66.9,328186.2793270832,4689358.621953,19,T
1695934987.3302393,60,153001,0,GPS1_Frame,42.33753033333334,-71.08560283333333,66.6,328187.53687033686,4689359.479982901,19,T
1695934995.339912,61,153002,0,GPS1_Frame,42.33753983333333,-71.08558966666666,65.8,328188.6474617708,4689360.508280956,19,T
1695935003.3505375,62,153003,0,GPS1_Frame,42.33755916666667,-71.08558266666667,64.4,328189.27680113004,4689362.640955927,19,T
1695935011.361849,63,153004,0,GPS1_Frame,42.33757683333333,-71.08557449999999,63.0,328189.99771527137,4689364.586203016,19,T
1695935019.3720098,64,153005,0,GPS1_Frame,42.337588999999994,-71.08556983333332,61.7,328190.41530748864,4689365.927789135,19,T
1695935027.381818,65,153006,0,GPS1_Frame,42.33760399999999,-71.0855595,60.4,328191.307456285,4689367.572545501,19,T
1695935035.389466,66,153007,0,GPS1_Frame,42.33761466666667,-71.08554983333333,59.2,328192.13288079435,4689368.737465428,19,T
1695935043.4004679,67,153008,0,GPS1_Frame,42.3376175,-71.0855365,59.6,328193.23904467333,4689369.025144987,19,T
1695935051.4110627,68,153009,0,GPS1_Frame,42.337615166666666,-71.08550916666667,61.4,328195.4845075088,4689368.710818715,19,T
1695935059.4219632,69,153010,0,GPS1_Frame,42.33761500000001,-71.08547983333332,63.8,328197.90063820576,4689368.633044004,19,T
1695935067.4322643,70,153011,0,GPS1_Frame,42.33760583333333,-71.08544533333334,66.7,328200.7179077106,4689367.545449912,19,T
1695935075.4434798,71,153012,0,GPS1_Frame,42.33761833333333,-71.08543233333333,66.9,328201.8229351449,4689368.907213799,19,T
1695935083.4533942,72,153013,0,GPS1_Frame,42.33763316666667,-71.08542033333333,66.9,328202.85193289194,4689370.530097114,19,T
1695935091.465082,73,153014,0,GPS1_Frame,42.33765183333333,-71.08540816666667,67.6,328203.90509987855,4689372.578306225,19,T
1695935099.476434,74,153015,0,GPS1_Frame,42.337658499999996,-71.08539716666668,67.4,328204.82947343716,4689373.296364253,19,T
1695935107.486928,75,153016,0,GPS1_Frame,42.33767216666667,-71.08539283333333,65.0,328205.2236860575,4689374.805188185,19,T
1695935115.4964135,76,153017,0,GPS1_Frame,42.337681499999995,-71.08539049999999,63.9,328205.4413309515,4689375.836869332,19,T
1695935123.506071,77,153018,0,GPS1_Frame,42.337680166666665,-71.08538183333333,63.4,328206.1516901478,4689375.67130286,19,T
1695935131.518479,78,153019,0,GPS1_Frame,42.33769533333334,-71.08537616666668,63.0,328206.6598318084,4689377.34399657,19,T
1695935139.5299304,79,153020,0,GPS1_Frame,42.33770500000001,-71.08537166666666,62.6,328207.05688164366,4689378.408314411,19,T
1695935147.5415897,80,153021,0,GPS1_Frame,42.337703,-71.085364,62.5,328207.6830416926,4689378.170740211,19,T
1695935155.5527875,81,153022,0,GPS1_Frame,42.33770533333333,-71.0853555,63.2,328208.38965510076,4689378.412666015,19,T
1695935163.5650392,82,153023,0,GPS1_Frame,42.337704833333326,-71.08535266666667,63.9,328208.62171328056,4689378.351420502,19,T
1695935171.5749462,83,153024,0,GPS1_Frame,42.33770733333334,-71.08534466666667,64.2,328209.2875887711,4689378.612863635,19,T
1695935179.5856845,84,153025,0,GPS1_Frame,42.337709,-71.085337,64.1,328209.9237337691,4689378.78244497,19,T
1695935187.5966067,85,153026,0,GPS1_Frame,42.337719500000006,-71.08533166666666,64.6,328210.39170518395,4689379.937614674,19,T
1695935195.6058602,86,153027,0,GPS1_Frame,42.337731,-71.08532766666667,64.2,328210.7525550453,4689381.206520539,19,T
1695935203.61763,87,153028,0,GPS1_Frame,42.33773966666666,-71.085327,63.9,328210.8310778965,4689382.167540806,19,T
1695935211.6286595,88,153029,0,GPS1_Frame,42.3377495,-71.08532133333333,63.7,328211.3246946814,4689383.248008886,19,T
1695935219.6382356,89,153030,0,GPS1_Frame,42.33775666666667,-71.08532016666666,64.0,328211.44032444,4689384.041455453,19,T
1695935227.6481473,90,153031,0,GPS1_Frame,42.33776566666667,-71.08531033333334,63.7,328212.27493577736,4689385.020970298,19,T
1695935235.6560137,91,153032,0,GPS1_Frame,42.33776833333333,-71.08530116666667,64.0,328213.0373782788,4689385.298563796,19,T
1695935243.6678286,92,153033,0,GPS1_Frame,42.33778216666666,-71.08529216666668,63.6,328213.816498101,4689386.816467159,19,T
1695935251.6788795,93,153034,0,GPS1_Frame,42.33779066666666,-71.08528150000001,62.8,328214.7184000299,4689387.73877752,19,T
1695935259.689443,94,153035,0,GPS1_Frame,42.33779583333333,-71.08527283333333,62.5,328215.4464581554,4689388.294987323,19,T
1695935267.7004855,95,153036,0,GPS1_Frame,42.337804000000006,-71.08525816666666,62.2,328216.67698526557,4689389.172202715,19,T
1695935275.7094269,96,153037,0,GPS1_Frame,42.337817333333334,-71.0852445,61.9,328217.8391977937,4689390.625157443,19,T
1695935283.7201774,97,153038,0,GPS1_Frame,42.33782766666666,-71.08522883333333,61.4,328219.1580073598,4689391.7409447925,19,T
1695935291.7299058,98,153039,0,GPS1_Frame,42.3378395,-71.0852225,60.3,328219.71199048107,4689393.042151327,19,T
1695935299.7380111,99,153040,0,GPS1_Frame,42.337846166666665,-71.085212,59.9,328220.5951681467,4689393.761221442,19,T
1695935307.7472079,100,153041,0,GPS1_Frame,42.33786966666666,-71.0852055,59.4,328221.19464963675,4689396.357585638,19,T
1695935315.7574906,101,153042,0,GPS1_Frame,42.33787916666667,-71.0851935,59.5,328222.20911668456,4689397.3882456655,19,T
1695935323.7660964,102,153043,0,GPS1_Frame,42.33789016666666,-71.08519016666668,59.2,328222.51368010696,4689398.602977696,19,T
1695935331.7760572,103,153044,0,GPS1_Frame,42.3379015,-71.085189,59.4,328222.64065418905,4689399.859100946,19,T
1695935339.7873454,104,153045,0,GPS1_Frame,42.33791783333333,-71.08518416666668,58.2,328223.0833147119,4689401.663028662,19,T
1695935347.7975872,105,153046,0,GPS1_Frame,42.33792149999999,-71.08518133333334,58.7,328223.3267178837,4689402.064460139,19,T
1695935355.809433,106,153047,0,GPS1_Frame,42.33793083333333,-71.08517433333333,58.4,328223.92881426273,4689403.086714272,19,T
1695935363.8210742,107,153048,0,GPS1_Frame,42.33794233333333,-71.085163,58.6,328224.8938037808,4689404.340806177,19,T
1695935371.832511,108,153049,0,GPS1_Frame,42.33795633333334,-71.08515533333333,58.5,328225.56352884485,4689405.879911372,19,T
1695935379.8416722,109,153050,0,GPS1_Frame,42.33796183333334,-71.08515116666668,58.2,328225.921767925,4689406.482227057,19,T
1695935387.8525963,110,153051,0,GPS1_Frame,42.33796866666667,-71.085145,57.9,328226.44840371097,4689407.228558942,19,T
1695935395.8624146,111,153052,0,GPS1_Frame,42.33797316666667,-71.08513716666667,57.9,328227.10599108925,4689407.712425101,19,T
1695935403.8734922,112,153053,0,GPS1_Frame,42.337985499999995,-71.08513016666667,57.7,328227.71625517745,4689409.067806639,19,T
1695935411.884931,113,153054,0,GPS1_Frame,42.33799066666667,-71.08512633333333,58.2,328228.0461252687,4689409.633781681,19,T
1695935419.8965814,114,153055,0,GPS1_Frame,42.33800133333334,-71.08511216666668,58.3,328229.2422628092,4689410.789615133,19,T
1695935427.905563,115,153056,0,GPS1_Frame,42.33801583333334,-71.0851005,57.6,328230.242879989,4689412.376161452,19,T
1695935435.9140081,116,153057,0,GPS1_Frame,42.33803216666667,-71.08507983333334,56.5,328231.9899357855,4689414.148104742,19,T
1695935443.924685,117,153058,0,GPS1_Frame,42.33804666666666,-71.0850615,56.3,328233.53977189766,4689415.721184269,19,T
1695935451.9356825,118,153059,0,GPS1_Frame,42.33805466666666,-71.08505016666666,55.4,328234.4952282733,4689416.586629132,19,T
1695935459.9473732,119,153100,0,GPS1_Frame,42.3380645,-71.08503266666666,54.6,328235.9637045333,4689417.64319484,19,T
