Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longtitude,altitude,utm_easting,utm_northing,zone,letter
1695860588.9899926,61,151841,0,GPS1_Frame,42.33705333333334,71.08639183333334,112.8,671878.7634443934,4689308.107324971,42,T
1695860596.9994042,62,151842,0,GPS1_Frame,42.33705533333333,71.08639199999999,111.9,671878.7717261114,4689308.329746583,42,T
1695860605.0067477,63,151843,0,GPS1_Frame,42.33705833333333,71.08639733333332,110.6,671879.2029355326,4689308.673654232,42,T
1695860613.014942,64,151844,0,GPS1_Frame,42.33705883333334,71.08639366666667,109.9,671878.8994975253,4689308.721763765,42,T
1695860621.0248213,65,151845,0,GPS1_Frame,42.33705883333334,71.08639066666666,109.4,671878.652344631,4689308.715699702,42,T
1695860629.0362444,66,151846,0,GPS1_Frame,42.33705866666666,71.08638983333334,109.3,671878.5841451344,4689308.695508179,42,T
1695860637.0477245,67,151847,0,GPS1_Frame,42.33705883333334,71.08638733333333,109.2,671878.3777303093,4689308.708961861,42,T
1695860645.058896,68,151848,0,GPS1_Frame,42.33705750000001,71.08638566666667,108.7,671878.2440558036,4689308.557536467,42,T
1695860653.0702124,69,151849,0,GPS1_Frame,42.33705633333334,71.0863815,108.6,671877.903966458,4689308.419564769,42,T
1695860661.0796778,70,151850,0,GPS1_Frame,42.33705683333333,71.08637983333332,108.3,671877.7652970499,4689308.471717042,42,T
1695860669.0906801,71,151851,0,GPS1_Frame,42.33705616666666,71.08637916666666,107.4,671877.7121905044,4689308.39634124,42,T
1695860677.0987093,72,151852,0,GPS1_Frame,42.33705666666666,71.08637583333334,107.4,671877.4362139299,4689308.445124619,42,T
1695860685.1081436,73,151853,0,GPS1_Frame,42.3370585,71.08637783333333,106.9,671877.5959876479,4689308.652744956,42,T
1695860693.1200488,74,151854,0,GPS1_Frame,42.33706433333334,71.08638216666667,106.4,671877.9370934295,4689309.309251209,42,T
1695860701.1320746,75,151855,0,GPS1_Frame,42.33706383333333,71.0863835,106.1,671878.0483013914,4689309.256425156,42,T
1695860709.1407862,76,151856,0,GPS1_Frame,42.33706433333334,71.08638616666667,105.7,671878.2666305881,4689309.3173365975,42,T
1695860717.1528184,77,151857,0,GPS1_Frame,42.33706266666666,71.08637866666666,105.7,671877.6532892173,4689309.117105906,42,T
1695860725.1645474,78,151858,0,GPS1_Frame,42.33706283333333,71.08637383333333,105.9,671877.2546443935,4689309.125843157,42,T
1695860733.1741107,79,151859,0,GPS1_Frame,42.3370645,71.08637,106.1,671876.9342971588,4689309.303165305,42,T
1695860741.1855674,80,151900,0,GPS1_Frame,42.33706566666667,71.08637166666668,106.4,671877.0684257569,4689309.436083616,42,T
1695860749.19757,81,151901,0,GPS1_Frame,42.33706600000001,71.08637483333334,106.9,671877.3284011751,4689309.479498635,42,T
1695860757.2086177,82,151902,0,GPS1_Frame,42.337064833333336,71.0863665,107.2,671876.6450439875,4689309.333104764,42,T
1695860765.2170088,83,151903,0,GPS1_Frame,42.3370655,71.08636616666666,107.4,671876.6157662475,4689309.406459227,42,T
1695860773.226892,84,151904,0,GPS1_Frame,42.33706633333333,71.08636499999999,107.5,671876.517380855,4689309.49663631,42,T
1695860781.2373695,85,151905,0,GPS1_Frame,42.337068833333326,71.086368,107.5,671876.7577225474,4689309.780306197,42,T
1695860789.2446659,86,151906,0,GPS1_Frame,42.337069166666666,71.08636433333332,107.7,671876.4547386832,4689309.809908775,42,T
1695860797.2554152,87,151907,0,GPS1_Frame,42.337070499999996,71.08636633333334,107.9,671876.6158746304,4689309.962007912,42,T
1695860805.2667274,88,151908,0,GPS1_Frame,42.33707166666667,71.0863645,108.0,671876.4616582377,4689310.087851562,42,T
1695860813.27446,89,151909,0,GPS1_Frame,42.337073833333335,71.08636583333333,107.8,671876.5656009339,4689310.331138446,42,T
1695860821.285141,90,151910,0,GPS1_Frame,42.3370775,71.08636783333333,107.5,671876.7203797691,4689310.742336425,42,T
1695860829.2962742,91,151911,0,GPS1_Frame,42.337080666666665,71.08636216666667,107.8,671876.244908095,4689311.082516367,42,T
1695860837.307093,92,151912,0,GPS1_Frame,42.33708266666666,71.08636116666666,107.7,671876.1570749049,4689311.3025797615,42,T
1695860845.319755,93,151913,0,GPS1_Frame,42.337085166666675,71.08636216666667,107.4,671876.2326480155,4689311.582206986,42,T
1695860853.3303177,94,151914,0,GPS1_Frame,42.337086500000005,71.0863645,107.3,671876.4212453411,4689311.734979896,42,T
1695860861.3412108,95,151915,0,GPS1_Frame,42.33708933333334,71.08636700000001,106.7,671876.619486667,4689312.054653239,42,T
1695860869.350335,96,151916,0,GPS1_Frame,42.33709233333334,71.08636733333333,105.9,671876.6387746755,4689312.3884540945,42,T
1695860877.362376,97,151917,0,GPS1_Frame,42.33709583333333,71.0863635,105.7,671876.3134327468,4689312.769353925,42,T
1695860885.3742967,98,151918,0,GPS1_Frame,42.33710116666666,71.08636233333333,105.7,671876.202787318,4689313.35922163,42,T
1695860893.3850546,99,151919,0,GPS1_Frame,42.33710416666666,71.08636616666666,105.0,671876.5104201741,4689313.700097134,42,T
1695860901.3969936,100,151920,0,GPS1_Frame,42.3371075,71.08635966666667,104.6,671875.9658410947,4689314.057099711,42,T
1695860909.4052196,101,151921,0,GPS1_Frame,42.33711100000001,71.08635016666668,104.3,671875.1736553134,4689314.42654544,42,T
1695860917.4170156,102,151922,0,GPS1_Frame,42.337115,71.08634699999999,104.1,671874.9018741465,4689314.864314054,42,T
1695860925.4291623,103,151923,0,GPS1_Frame,42.33711766666667,71.08634866666667,103.4,671875.031915997,4689315.163795869,42,T
1695860933.4402297,104,151924,0,GPS1_Frame,42.33712233333334,71.086345,102.8,671874.7171264612,4689315.674582074,42,T
1695860941.4504912,105,151925,0,GPS1_Frame,42.337123500000004,71.08634383333333,102.5,671874.6178330313,4689315.8017733,42,T
1695860949.4609635,106,151926,0,GPS1_Frame,42.337123999999996,71.08634266666667,102.2,671874.5203558976,4689315.854936288,42,T
1695860957.4716232,107,151927,0,GPS1_Frame,42.337125,71.086342,101.8,671874.4627086532,4689315.964631109,42,T
1695860965.4819949,108,151928,0,GPS1_Frame,42.33712666666667,71.08634350000001,101.5,671874.581744237,4689316.152733672,42,T
1695860973.4951363,109,151929,0,GPS1_Frame,42.33712950000001,71.08634633333332,100.9,671874.8074468998,4689316.4730807375,42,T
1695860981.5064363,110,151930,0,GPS1_Frame,42.33713383333334,71.08635,100.7,671875.0977163715,4689316.96167578,42,T
1695860989.5188909,111,151931,0,GPS1_Frame,42.33714433333333,71.08634866666667,99.5,671874.9592640777,4689318.124925478,42,T
1695860997.5289698,112,151932,0,GPS1_Frame,42.33715300000001,71.0863545,97.5,671875.416226541,4689319.099083616,42,T
1695861005.5403483,113,151933,0,GPS1_Frame,42.33716916666667,71.08635733333334,95.8,671875.6056029334,4689320.899995524,42,T
1695861013.552242,114,151934,0,GPS1_Frame,42.337179666666664,71.08635333333334,94.6,671875.2474595424,4689322.057855035,42,T
1695861021.564553,115,151935,0,GPS1_Frame,42.3371875,71.08635766666666,92.8,671875.5831158592,4689322.93644592,42,T
1695861029.574727,116,151936,0,GPS1_Frame,42.337195,71.08635550000001,92.0,671875.3841834744,4689323.764884103,42,T
1695861037.5831249,117,151937,0,GPS1_Frame,42.33720383333333,71.08635283333334,91.1,671875.140426461,4689324.74036811,42,T
1695861045.5945992,118,151938,0,GPS1_Frame,42.33721033333333,71.08634916666666,90.1,671874.8206424654,4689325.454731969,42,T
1695861053.6059232,119,151939,0,GPS1_Frame,42.337217499999994,71.0863485,88.8,671874.7461945009,4689326.24918802,42,T
1695861061.61789,120,151940,0,GPS1_Frame,42.33722733333334,71.08634683333334,87.8,671874.582097265,4689327.337735726,42,T
1695861069.6297092,121,151941,0,GPS1_Frame,42.33723716666667,71.08634516666666,86.9,671874.4180000669,4689328.426283432,42,T
1695861077.6401255,122,151942,0,GPS1_Frame,42.33724166666666,71.08634333333333,86.7,671874.2547026123,4689328.922268327,42,T
1695861085.6521401,123,151943,0,GPS1_Frame,42.3372455,71.0863405,86.6,671874.0108374186,4689329.342203679,42,T
1695861093.6636863,124,151944,0,GPS1_Frame,42.337247833333336,71.0863375,86.6,671873.7573282381,4689329.59523861,42,T
1695861101.6768978,125,151945,0,GPS1_Frame,42.33725016666667,71.08633483333332,86.7,671873.5312804242,4689329.848947318,42,T
1695861109.6871197,126,151946,0,GPS1_Frame,42.33725200000001,71.08633283333333,86.8,671873.361517537,4689330.048482383,42,T
1695861117.6959271,127,151947,0,GPS1_Frame,42.33725283333333,71.08632899999999,87.1,671873.0434416761,4689330.13326938,42,T
1695861125.706746,128,151948,0,GPS1_Frame,42.337254,71.08632683333333,87.3,671872.8617644219,4689330.258439333,42,T
1695861133.716389,129,151949,0,GPS1_Frame,42.33725433333334,71.08632283333333,87.5,671872.5313201162,4689330.28736829,42,T
1695861141.7281296,130,151950,0,GPS1_Frame,42.337255166666665,71.08632033333333,87.6,671872.3230896664,4689330.374850371,42,T
1695861149.74035,131,151951,0,GPS1_Frame,42.337255000000006,71.08631799999999,87.9,671872.1313143064,4689330.351626979,42,T
1695861157.752431,132,151952,0,GPS1_Frame,42.33725433333334,71.0863145,88.3,671871.8447864379,4689330.2705242485,42,T
1695861165.7639031,133,151953,0,GPS1_Frame,42.337254,71.08631199999999,88.5,671871.6397344704,4689330.228456928,42,T
1695861173.7759566,134,151954,0,GPS1_Frame,42.33725266666667,71.0863085,88.8,671871.3550228615,4689330.073325977,42,T
1695861181.7866042,135,151955,0,GPS1_Frame,42.33725233333333,71.08630566666668,89.1,671871.1225095388,4689330.030584912,42,T
1695861189.797607,136,151956,0,GPS1_Frame,42.33725133333334,71.08630216666667,89.5,671870.8368897762,4689329.912468105,42,T
1695861197.8091354,137,151957,0,GPS1_Frame,42.337249166666666,71.08629633333334,90.2,671870.3622190161,4689329.660085602,42,T
1695861205.8207676,138,151958,0,GPS1_Frame,42.33724883333333,71.086294,90.4,671870.1708976963,4689329.618355201,42,T
1695861213.829972,139,151959,0,GPS1_Frame,42.337247833333336,71.0862895,90.9,671869.8028938568,4689329.498217176,42,T
1695861221.8410897,140,152000,0,GPS1_Frame,42.337248,71.086286,91.2,671869.5140956194,4689329.509649843,42,T
1695861229.851569,141,152001,0,GPS1_Frame,42.33724666666667,71.086281,91.8,671869.1058078597,4689329.351487108,42,T
1695861237.8622906,142,152002,0,GPS1_Frame,42.33724583333333,71.086276,92.3,671868.6961579036,4689329.248845574,42,T
1695861245.8737948,143,152003,0,GPS1_Frame,42.337246500000006,71.08627483333333,92.6,671868.5982269385,4689329.320515701,42,T
1695861253.8852077,144,152004,0,GPS1_Frame,42.3372455,71.08627016666667,93.1,671868.2164923833,4689329.200040884,42,T
1695861261.8977509,145,152005,0,GPS1_Frame,42.33724350000001,71.08626366666667,93.8,671867.686444727,4689328.964818137,42,T
1695861269.9099648,146,152006,0,GPS1_Frame,42.3372415,71.08625716666667,94.6,671867.1563970346,4689328.7295954265,42,T
1695861277.9220643,147,152007,0,GPS1_Frame,42.33724083333333,71.08625483333334,95.0,671866.9659837869,4689328.650850996,42,T
1695861285.9339364,148,152008,0,GPS1_Frame,42.33723816666667,71.08625,95.7,671866.5750590343,4689328.3449688,42,T
1695861293.943919,149,152009,0,GPS1_Frame,42.33723616666666,71.08624733333333,96.1,671866.3608168431,4689328.117494165,42,T
1695861301.954479,150,152010,0,GPS1_Frame,42.33723433333333,71.08624416666666,96.8,671866.1049285504,4689327.907515991,42,T
1695861309.9652393,151,152011,0,GPS1_Frame,42.33723433333333,71.08624116666667,97.1,671865.8577763487,4689327.901452357,42,T
1695861317.9765217,152,152012,0,GPS1_Frame,42.33723450000001,71.08624266666668,97.0,671865.9808983983,4689327.922991235,42,T
1695861325.9875288,153,152013,0,GPS1_Frame,42.337233,71.08624133333333,97.3,671865.8751394444,4689327.753732745,42,T
1695861333.9994605,154,152014,0,GPS1_Frame,42.33722983333334,71.0862375,97.8,671865.5679608204,4689327.394350636,42,T
1695861342.007958,155,152015,0,GPS1_Frame,42.33722933333333,71.08623733333334,97.9,671865.5555922951,4689327.338492589,42,T
1695861350.016631,156,152016,0,GPS1_Frame,42.33722816666667,71.08623616666667,97.9,671865.4626558966,4689327.206585094,42,T
1695861358.0245645,157,152017,0,GPS1_Frame,42.337227,71.086233,97.9,671865.204951345,4689327.070635196,42,T
1695861366.033829,158,152018,0,GPS1_Frame,42.337221666666665,71.0862295,98.0,671864.9311366564,4689326.471335068,42,T
1695861374.0456288,159,152019,0,GPS1_Frame,42.33721933333333,71.08622766666667,98.1,671864.7864558562,4689326.208530697,42,T
1695861382.057382,160,152020,0,GPS1_Frame,42.33721516666666,71.086227,98.3,671864.7428843474,4689325.744506729,42,T
1695861390.0650027,161,152021,0,GPS1_Frame,42.33721033333333,71.08622383333334,99.0,671864.4951687837,4689325.201401536,42,T
1695861398.0753422,162,152022,0,GPS1_Frame,42.337208,71.08622533333333,98.8,671864.6251016068,4689324.945334485,42,T
1695861406.0836813,163,152023,0,GPS1_Frame,42.337209,71.08622516666667,98.8,671864.6086466339,4689325.056039981,42,T
1695861414.0944502,164,152024,0,GPS1_Frame,42.337212,71.08622733333333,98.3,671864.7789726378,4689325.39354632,42,T
1695861422.1062708,165,152025,0,GPS1_Frame,42.33721366666667,71.086229,98.2,671864.9117389744,4689325.581985583,42,T
1695861430.1167667,166,152026,0,GPS1_Frame,42.33721633333333,71.08623366666667,97.5,671865.2889332765,4689325.887530811,42,T
1695861438.1278522,167,152027,0,GPS1_Frame,42.33721683333333,71.08623533333333,97.3,671865.4248779435,4689325.946420663,42,T
1695861446.1397145,168,152028,0,GPS1_Frame,42.33721766666666,71.08623733333334,96.8,671865.5873758687,4689326.042998374,42,T
1695861454.1482108,169,152029,0,GPS1_Frame,42.337218833333324,71.08623733333334,96.5,671865.5841975117,4689326.172547796,42,T
1695861462.1603801,170,152030,0,GPS1_Frame,42.337221666666665,71.08624133333333,96.0,671865.9060149774,4689326.495252649,42,T
1695861470.1717772,171,152031,0,GPS1_Frame,42.33722266666667,71.08624366666666,95.7,671866.095520189,4689326.61101117,42,T
1695861478.1811924,172,152032,0,GPS1_Frame,42.337222833333335,71.08624283333333,95.6,671866.0264127364,4689326.627833886,42,T
1695861486.1932516,173,152033,0,GPS1_Frame,42.337224,71.08624383333334,95.2,671866.1056184514,4689326.7594045205,42,T
1695861494.2029912,174,152034,0,GPS1_Frame,42.337221500000005,71.08624116666667,95.7,671865.8927383468,4689326.476408723,42,T
1695861502.2117503,175,152035,0,GPS1_Frame,42.337219999999995,71.08623983333334,96.2,671865.7869793684,4689326.3071502345,42,T
1695861510.224722,176,152036,0,GPS1_Frame,42.337218666666665,71.0862405,96.4,671865.8455345046,4689326.160441225,42,T
1695861518.2357595,177,152037,0,GPS1_Frame,42.337216500000004,71.08624016666666,96.8,671865.8239758138,4689325.919175707,42,T
1695861526.2460935,178,152038,0,GPS1_Frame,42.337214833333334,71.0862425,97.0,671866.0207458788,4689325.738821261,42,T
1695861534.2563133,179,152039,0,GPS1_Frame,42.337212666666666,71.0862435,97.4,671866.1090326495,4689325.500250689,42,T
1695861542.264026,180,152040,0,GPS1_Frame,42.33721083333333,71.08624516666667,97.6,671866.2513340553,4689325.300041717,42,T
1695861550.2729616,181,152041,0,GPS1_Frame,42.33720783333333,71.0862435,98.0,671866.1222001655,4689324.963545945,42,T
1695861558.2835128,182,152042,0,GPS1_Frame,42.337206,71.08624366666666,98.2,671866.1409254239,4689324.760305152,42,T
1695861566.2934637,183,152043,0,GPS1_Frame,42.337204166666666,71.08624400000001,98.5,671866.1733813713,4689324.55740123,42,T
1695861574.302577,184,152044,0,GPS1_Frame,42.33720433333333,71.08624716666667,98.6,671866.4338103204,4689324.582308798,42,T
1695861582.311457,185,152045,0,GPS1_Frame,42.337204166666666,71.08625216666665,98.1,671866.846184905,4689324.573907828,42,T
1695861590.3207822,186,152046,0,GPS1_Frame,42.33720233333334,71.0862575,97.6,671867.2905614128,4689324.38111002,42,T
1695861598.3316698,187,152047,0,GPS1_Frame,42.33720083333333,71.08626266666667,96.8,671867.7202991506,4689324.224989487,42,T
1695861606.3434484,188,152048,0,GPS1_Frame,42.33720016666666,71.08626683333334,96.1,671868.0653825072,4689324.159383046,42,T
1695861614.3529482,189,152049,0,GPS1_Frame,42.33720016666666,71.08627316666666,95.1,671868.5871485494,4689324.172184217,42,T
1695861622.3630526,190,152050,0,GPS1_Frame,42.337198333333326,71.08627616666666,94.2,671868.8392955358,4689323.974670282,42,T
1695861630.3688288,191,152051,0,GPS1_Frame,42.33719716666666,71.08627933333334,93.4,671869.1033569846,4689323.851521469,42,T
1695861638.373384,192,152052,0,GPS1_Frame,42.33719583333333,71.08628283333334,92.4,671869.3953338754,4689323.710539358,42,T
1695861646.3806055,193,152053,0,GPS1_Frame,42.33719583333333,71.08628683333333,91.6,671869.7248703445,4689323.718624365,42,T
1695861654.3888326,194,152054,0,GPS1_Frame,42.33719483333333,71.0862895,90.8,671869.9472856991,4689323.6129720155,42,T
1695861662.400592,195,152055,0,GPS1_Frame,42.33719333333333,71.08629216666667,90.1,671870.1710632467,4689323.451798496,42,T
1695861670.412445,196,152056,0,GPS1_Frame,42.337192,71.0862955,89.3,671870.4493094885,4689323.310479549,42,T
1695861678.4243555,197,152057,0,GPS1_Frame,42.3371915,71.086298,88.5,671870.6566319866,4689323.260011527,42,T
1695861686.436116,198,152058,0,GPS1_Frame,42.33719083333334,71.08630033333334,87.8,671870.8506778674,4689323.190699573,42,T
1695861694.4459038,199,152059,0,GPS1_Frame,42.3371905,71.08630266666667,87.0,671871.0438156183,4689323.1584017435,42,T
1695861702.4571698,200,152100,0,GPS1_Frame,42.33718966666667,71.08630516666668,86.3,671871.2520462591,4689323.070919618,42,T
1695861710.469577,201,152101,0,GPS1_Frame,42.33718916666667,71.08630799999999,85.5,671871.486830144,4689323.021125376,42,T
1695861718.4810324,202,152102,0,GPS1_Frame,42.33718866666666,71.08631066666666,84.9,671871.7078833493,4689322.970994264,42,T
1695861726.489626,203,152103,0,GPS1_Frame,42.33718783333334,71.08631233333334,84.3,671871.8474605642,4689322.88182776,42,T
1695861734.5006225,204,152104,0,GPS1_Frame,42.337188166666664,71.086317,83.3,671872.2310116903,4689322.928274522,42,T
1695861742.5126057,205,152105,0,GPS1_Frame,42.3371885,71.0863205,82.5,671872.5184480016,4689322.9723631395,42,T
1695861750.5247254,206,152106,0,GPS1_Frame,42.33718783333334,71.08632333333334,81.8,671872.7536859725,4689322.904061881,42,T
1695861758.53674,207,152107,0,GPS1_Frame,42.33718766666666,71.0863265,81.1,671873.0150231137,4689322.891955573,42,T
1695861766.5482545,208,152108,0,GPS1_Frame,42.33718833333334,71.08632883333333,80.4,671873.2054364638,4689322.970700165,42,T
1695861774.5595357,209,152109,0,GPS1_Frame,42.33718950000001,71.0863315,79.8,671873.4219489732,4689323.105639708,42,T
1695861782.571839,210,152110,0,GPS1_Frame,42.33719133333334,71.08633466666667,79.2,671873.6778372478,4689323.31561815,42,T
1695861790.5810165,211,152111,0,GPS1_Frame,42.337192,71.086337,78.6,671873.8682505798,4689323.39436276,42,T
1695861798.5885541,212,152112,0,GPS1_Frame,42.33719533333333,71.08634099999999,78.0,671874.1887056003,4689323.77258918,42,T
1695861806.5986762,213,152113,0,GPS1_Frame,42.33719666666666,71.08634266666667,77.2,671874.3223798756,4689323.924014507,42,T
1695861814.6074553,214,152114,0,GPS1_Frame,42.337199666666656,71.0863465,76.1,671874.6300123148,4689324.264889945,42,T
1695861822.6189885,215,152115,0,GPS1_Frame,42.337202,71.08634666666667,75.3,671874.6373859544,4689324.5243256735,42,T
1695861830.628893,216,152116,0,GPS1_Frame,42.33720466666667,71.08634833333333,74.3,671874.7674276022,4689324.823807494,42,T
1695861838.6405854,217,152117,0,GPS1_Frame,42.33720766666667,71.0863525,73.4,671875.1025213448,4689325.165356726,42,T
1695861846.6515322,218,152118,0,GPS1_Frame,42.337210500000005,71.08635316666667,72.5,671875.1497247858,4689325.4813242955,42,T
1695861854.663736,219,152119,0,GPS1_Frame,42.33721233333334,71.08635366666667,71.7,671875.1859219951,4689325.685912618,42,T
1695861862.6738863,220,152120,0,GPS1_Frame,42.337216000000005,71.086358,70.7,671875.5329300466,4689326.101827002,42,T
1695861870.686424,221,152121,0,GPS1_Frame,42.337219166666664,71.08636166666666,69.9,671875.8263775627,4689326.46087267,42,T
1695861878.6972477,222,152122,0,GPS1_Frame,42.337223166666675,71.08636683333334,68.9,671876.2411307802,4689326.915485653,42,T
1695861886.710043,223,152123,0,GPS1_Frame,42.337227,71.08637,67.9,671876.4915698684,4689327.347548928,42,T
1695861894.7209716,224,152124,0,GPS1_Frame,42.3372295,71.086371,67.1,671876.5671427406,4689327.627176167,42,T
1695861902.7292006,225,152125,0,GPS1_Frame,42.33723133333333,71.08637166666668,66.3,671876.6170705754,4689327.832101388,42,T
1695861910.7405565,226,152126,0,GPS1_Frame,42.33723383333333,71.08637433333334,65.6,671876.8299502175,4689328.115097527,42,T
1695861918.751677,227,152127,0,GPS1_Frame,42.3372365,71.0863775,64.9,671877.0835677919,4689328.417611405,42,T
1695861926.7623105,228,152128,0,GPS1_Frame,42.33724016666667,71.086383,64.0,671877.5266903227,4689328.835884129,42,T
1695861934.7740953,229,152129,0,GPS1_Frame,42.337241999999996,71.086385,63.2,671877.6864635262,4689329.04350449,42,T
1695861942.7841806,230,152130,0,GPS1_Frame,42.33724399999999,71.08638649999999,62.4,671877.8045906074,4689329.268621239,42,T
1695861950.793222,231,152131,0,GPS1_Frame,42.33724566666667,71.086387,61.7,671877.8412417977,4689329.45470252,42,T
1695861958.8036635,232,152132,0,GPS1_Frame,42.337247,71.08638616666667,61.0,671877.7689557503,4689329.601074545,42,T
1695861966.8159597,233,152133,0,GPS1_Frame,42.33724866666667,71.086389,60.3,671877.9978363866,4689329.791872311,42,T
1695861974.8264694,234,152134,0,GPS1_Frame,42.33725200000001,71.086395,60.2,671878.4830589652,4689330.174141658,42,T
1695861982.8371053,235,152135,0,GPS1_Frame,42.337253833333335,71.08639766666667,59.4,671878.6977548038,4689330.383109616,42,T
1695861990.846096,236,152136,0,GPS1_Frame,42.33725716666666,71.08640316666667,58.0,671879.1417852875,4689330.764368327,42,T
1695861998.857037,237,152137,0,GPS1_Frame,42.33726183333333,71.086405,55.7,671879.2801082281,4689331.286271863,42,T
1695862006.8677993,238,152138,0,GPS1_Frame,42.337266,71.08640816666666,54.4,671879.5296387805,4689331.755349382,42,T
1695862014.8804436,239,152139,0,GPS1_Frame,42.33726933333334,71.08640933333332,53.6,671879.6166716977,4689332.12784886,42,T
1695862022.8914354,240,152140,0,GPS1_Frame,42.337272500000005,71.08641183333334,52.8,671879.8140040544,4689332.484536445,42,T
1695862030.901631,241,152141,0,GPS1_Frame,42.33727366666667,71.08641349999999,52.7,671879.9481321209,4689332.617454829,42,T
1695862038.9128432,242,152142,0,GPS1_Frame,42.33727633333333,71.08641616666667,52.1,671880.1605573833,4689332.918958139,42,T
1695862046.9245453,243,152143,0,GPS1_Frame,42.337277166666674,71.08641766666666,51.6,671880.2818629502,4689333.014525513,42,T
1695862054.936143,244,152144,0,GPS1_Frame,42.33727699999999,71.08641933333334,51.2,671880.419623729,4689332.999387421,42,T
1695862062.9454107,245,152145,0,GPS1_Frame,42.337278,71.08641916666667,50.7,671880.4031685116,4689333.110092888,42,T
1695862070.9573746,246,152146,0,GPS1_Frame,42.337279,71.08641783333334,50.4,671880.290598619,4689333.218440075,42,T
1695862078.9680681,247,152147,0,GPS1_Frame,42.3372805,71.0864165,50.0,671880.1766664562,4689333.382308445,42,T
1695862086.977376,248,152148,0,GPS1_Frame,42.33728183333333,71.08641783333334,49.5,671880.2828790743,4689333.533060105,42,T
1695862094.987806,249,152149,0,GPS1_Frame,42.33728366666666,71.08641949999999,48.8,671880.4151907457,4689333.740006741,42,T
1695862102.9996512,250,152150,0,GPS1_Frame,42.33728599999999,71.086421,48.2,671880.5324094677,4689334.002137664,42,T
1695862111.0119243,251,152151,0,GPS1_Frame,42.3372875,71.08642233333333,47.6,671880.6381679762,4689334.1713963915,42,T
1695862119.0228128,252,152152,0,GPS1_Frame,42.33729033333334,71.08642499999999,47.0,671880.8501390651,4689334.491406786,42,T
1695862127.0343745,253,152153,0,GPS1_Frame,42.3372935,71.08642733333333,46.5,671881.0337406181,4689334.847757512,42,T
1695862135.0448108,254,152154,0,GPS1_Frame,42.33729466666667,71.086428,46.0,671881.0854846248,4689334.978654531,42,T
1695862143.0549672,255,152155,0,GPS1_Frame,42.33729666666667,71.08642933333334,45.5,671881.1898808231,4689335.203434447,42,T
1695862151.0657418,256,152156,0,GPS1_Frame,42.33729700000001,71.08643099999999,45.3,671881.3262792764,4689335.243817557,42,T
1695862159.0767922,257,152157,0,GPS1_Frame,42.3372995,71.08643366666666,45.0,671881.53915849,4689335.526813854,42,T
1695862167.085096,258,152158,0,GPS1_Frame,42.33729916666666,71.08643283333335,44.7,671881.4714133611,4689335.488115236,42,T
1695862175.0958261,259,152159,0,GPS1_Frame,42.33729933333334,71.08643333333333,44.4,671881.5121512574,4689335.507632996,42,T
1695862183.1057897,260,152200,0,GPS1_Frame,42.33729933333334,71.08643466666668,44.4,671881.6219965677,4689335.510328192,42,T
1695862191.1176395,261,152201,0,GPS1_Frame,42.33729966666667,71.08643550000001,44.3,671881.6897416976,4689335.54902681,42,T
1695862199.1280599,262,152202,0,GPS1_Frame,42.337302,71.08643733333334,43.7,671881.8344216635,4689335.811831558,42,T
1695862207.1399672,263,152203,0,GPS1_Frame,42.33730516666666,71.08643966666666,43.2,671882.0180231282,4689336.168182313,42,T
1695862215.1511638,264,152204,0,GPS1_Frame,42.33730716666667,71.0864415,42.8,671882.1636112621,4689336.393972948,42,T
1695862223.1613958,265,152205,0,GPS1_Frame,42.337308666666665,71.08644283333334,42.5,671882.2693696897,4689336.563231701,42,T
1695862231.1734898,266,152206,0,GPS1_Frame,42.33730966666667,71.08644333333334,42.0,671882.3078370962,4689336.675284768,42,T
1695862239.1841486,267,152207,0,GPS1_Frame,42.337311500000006,71.0864445,41.6,671882.3989566587,4689336.881220744,42,T
1695862247.1936004,268,152208,0,GPS1_Frame,42.33731233333333,71.086444,41.3,671882.3554941919,4689336.972745342,42,T
1695862255.2036662,269,152209,0,GPS1_Frame,42.337313166666675,71.086444,41.1,671882.3532237075,4689337.065280647,42,T
1695862263.2123365,270,152210,0,GPS1_Frame,42.337311500000006,71.08644716666666,41.9,671882.6186472371,4689336.886611167,42,T
1695862271.2237318,271,152211,0,GPS1_Frame,42.33730966666667,71.08645033333333,42.6,671882.8845248806,4689336.689434635,42,T
1695862279.2359283,272,152212,0,GPS1_Frame,42.337306166666664,71.08645299999999,43.6,671883.1137515396,4689336.306176799,42,T
1695862287.2466774,273,152213,0,GPS1_Frame,42.337302666666666,71.08645366666666,44.3,671883.1782102666,4689335.918876136,42,T
1695862295.2577453,274,152214,0,GPS1_Frame,42.3372995,71.08645433333332,45.1,671883.241760799,4689335.568589595,42,T
1695862303.2695603,275,152215,0,GPS1_Frame,42.33729633333334,71.0864545,45.9,671883.2641193459,4689335.217292346,42,T
1695862311.2794368,276,152216,0,GPS1_Frame,42.337295833333336,71.08645383333334,45.4,671883.2105589836,4689335.160423553,42,T
1695862319.288699,277,152217,0,GPS1_Frame,42.337292833333336,71.08645166666666,45.2,671883.040234114,4689334.822916728,42,T
1695862327.2983894,278,152218,0,GPS1_Frame,42.337288333333326,71.08644883333334,44.9,671882.8190734441,4689334.317498755,42,T
1695862335.3088148,279,152219,0,GPS1_Frame,42.33728516666667,71.08644833333332,44.5,671882.786509298,4689333.964853899,42,T
