Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longtitude,altitude,utm_easting,utm_northing,zone,letter
1695871374.7804642,123,153105,0,GPS1_Frame,42.33812966666666,71.08494583333332,51.9,671756.7052801477,4689424.704052355,42,T
1695871382.7914338,124,153106,0,GPS1_Frame,42.33814300000001,71.08492383333333,51.1,671754.8565547352,4689426.14017839,42,T
1695871390.8009346,125,153107,0,GPS1_Frame,42.338153,71.08490533333334,50.7,671753.3052454541,4689427.213233379,42,T
1695871398.81441,126,153108,0,GPS1_Frame,42.338164000000006,71.08489016666667,50.6,671752.0258235483,4689428.404064081,42,T
1695871406.8249288,127,153109,0,GPS1_Frame,42.33817883333333,71.08487866666665,50.0,671751.0380358918,4689430.02796369,42,T
1695871414.8341696,128,153110,0,GPS1_Frame,42.33818916666667,71.08486933333333,50.0,671750.240996311,4689431.156549191,42,T
1695871422.844839,129,153111,0,GPS1_Frame,42.33819883333334,71.08485933333333,50.1,671749.3908501503,4689432.209759944,42,T
1695871430.8527038,130,153112,0,GPS1_Frame,42.338215000000005,71.0848465,50.0,671748.2895898276,4689433.979023241,42,T
1695871438.8654768,131,153113,0,GPS1_Frame,42.33822766666667,71.0848305,48.7,671746.9369801285,4689435.353242216,42,T
1695871446.8746254,132,153114,0,GPS1_Frame,42.33825166666667,71.0848085,48.0,671745.059219568,4689437.973822642,42,T
1695871454.8860376,133,153115,0,GPS1_Frame,42.338268,71.08479216666666,47.0,671743.6691679402,4689439.754524293,42,T
1695871462.895595,134,153116,0,GPS1_Frame,42.338282666666665,71.084777,46.6,671742.3797675561,4689441.352512016,42,T
1695871470.9078999,135,153117,0,GPS1_Frame,42.33829683333333,71.08476066666667,45.6,671740.9956158423,4689442.892622366,42,T
1695871478.9163954,136,153118,0,GPS1_Frame,42.338313500000005,71.084741,44.1,671739.3300498666,4689444.703606354,42,T
1695871486.9285655,137,153119,0,GPS1_Frame,42.33833033333334,71.08472366666666,42.5,671737.8562571297,4689446.537810516,42,T
1695871494.940844,138,153120,0,GPS1_Frame,42.338347000000006,71.08470349999999,41.5,671736.149501494,4689448.347785346,42,T
1695871502.9520519,139,153121,0,GPS1_Frame,42.338359833333335,71.08468516666667,40.8,671734.6042170825,4689449.735800949,42,T
1695871510.9635124,140,153122,0,GPS1_Frame,42.33837033333332,71.08466816666667,39.7,671733.1751287788,4689450.867410935,42,T
1695871518.9751472,141,153123,0,GPS1_Frame,42.33838116666667,71.0846515,38.6,671731.7725943587,4689452.036708554,42,T
1695871526.985961,142,153124,0,GPS1_Frame,42.33838816666666,71.084636,37.6,671730.4766087611,4689452.78270029,42,T
1695871534.9957867,143,153125,0,GPS1_Frame,42.338398999999995,71.08461933333334,36.2,671729.0740751777,4689453.951998424,42,T
1695871543.008791,144,153126,0,GPS1_Frame,42.33841316666667,71.0846035,34.8,671727.7311200537,4689455.493121086,42,T
1695871551.0171757,145,153127,0,GPS1_Frame,42.33842383333334,71.08458850000001,34.2,671726.4663453378,4689456.6472787075,42,T
1695871559.026937,146,153128,0,GPS1_Frame,42.33843316666666,71.0845755,33.1,671725.3699656125,4689457.657419254,42,T
1695871567.0391164,147,153129,0,GPS1_Frame,42.338445166666666,71.08456116666666,32.3,671724.1564837501,4689458.9609801695,42,T
1695871575.0498953,148,153130,0,GPS1_Frame,42.33845666666666,71.08454566666666,32.0,671722.8482505386,4689460.206663927,42,T
1695871583.0616748,149,153131,0,GPS1_Frame,42.338465,71.08453,31.0,671721.5349074935,4689461.100377151,42,T
1695871591.0740252,150,153132,0,GPS1_Frame,42.338476166666666,71.08451616666666,30.5,671720.3648865758,4689462.312413161,42,T
1695871599.0846589,151,153133,0,GPS1_Frame,42.338485000000006,71.0845035,29.4,671719.2973304614,4689463.267706613,42,T
1695871607.0964785,152,153134,0,GPS1_Frame,42.338496666666664,71.08448716666666,28.8,671717.9199932178,4689464.530215366,42,T
1695871615.1077938,153,153135,0,GPS1_Frame,42.33850399999999,71.08447416666667,27.9,671716.8290600751,4689465.318272449,42,T
1695871623.1184886,154,153136,0,GPS1_Frame,42.338512666666674,71.08446099999999,27.2,671715.720767377,4689466.2540496085,42,T
1695871631.128258,155,153137,0,GPS1_Frame,42.33852433333333,71.08444766666666,26.4,671714.5905784771,4689467.522617467,42,T
1695871639.1350794,156,153138,0,GPS1_Frame,42.338535666666665,71.08443383333334,25.9,671713.4201061353,4689468.753161643,42,T
1695871647.1436243,157,153139,0,GPS1_Frame,42.338550500000004,71.0844185,25.6,671712.1165336905,4689470.369325128,42,T
1695871655.1545558,158,153140,0,GPS1_Frame,42.33856349999999,71.08440183333333,25.2,671710.7081090315,4689471.779218578,42,T
1695871663.1654618,159,153141,0,GPS1_Frame,42.33857866666667,71.08438433333335,24.7,671709.2251354438,4689473.428021257,42,T
1695871671.1769729,160,153142,0,GPS1_Frame,42.33859,71.08436783333333,24.3,671707.8349788983,4689474.653181207,42,T
1695871679.1889088,161,153143,0,GPS1_Frame,42.3386,71.08435200000001,23.8,671706.5033735742,4689475.731631185,42,T
1695871687.1988,162,153144,0,GPS1_Frame,42.33860966666666,71.08433666666666,23.4,671705.2138670827,4689476.774076964,42,T
1695871695.2090857,163,153145,0,GPS1_Frame,42.33861749999999,71.0843205,22.9,671703.8606992064,4689477.611262493,42,T
1695871703.2182953,164,153146,0,GPS1_Frame,42.338628166666666,71.084305,22.5,671702.5547412346,4689478.764414557,42,T
1695871711.2300034,165,153147,0,GPS1_Frame,42.33864216666666,71.08429183333332,21.7,671701.4319360772,4689480.292419858,42,T
1695871719.240176,166,153148,0,GPS1_Frame,42.3386545,71.0842765,21.4,671700.1351729964,4689481.630979525,42,T
